Gender,Age,family_history_with_overweight,Frequent consumption of high caloric food,Frequency of consumption of vegetables,Number of main meals,Consumption of food between meals,SMOKE,Consumption of water daily,Calories consumption monitoring,Physical activity frequency,Time using technology devices,Consumption of alcohol,BMI
1.0,19.407204,0.0,1.0,3.0,1.0,2.0,0.0,1.848703,0.0,0.0,0.744555,1.0,181580.6944681936
0.0,18.0,1.0,1.0,1.133844,3.0,1.0,0.0,1.325326,0.0,0.227985,1.708309,1.0,175309.36758504267
0.0,18.424941,1.0,1.0,2.0,3.16645,1.0,0.0,2.278578,0.0,1.838881,2.0,1.0,176042.15642803354
0.0,18.0,1.0,1.0,1.757466,3.0,1.0,0.0,1.153559,0.0,0.833976,1.616045,1.0,173219.66646387393
0.0,19.97981,1.0,1.0,2.0,3.494849,1.0,0.0,2.976672,0.0,1.94907,2.0,0.0,178895.64328968452
1.0,21.798856,1.0,1.0,2.979383,3.0,2.0,0.0,2.975887,0.0,0.945093,1.241755,0.0,178783.9303047231
1.0,22.209706,0.0,0.0,3.0,2.99321,2.0,0.0,2.702783,0.0,1.967234,0.0,0.0,173402.4098343433
1.0,23.018443,0.0,0.0,2.204914,2.127797,2.0,0.0,2.120292,0.0,0.995735,0.0,0.0,176690.6966441184
1.0,19.376997,0.0,0.0,3.0,3.0,2.0,0.0,2.949419,1.0,1.295697,0.0,1.0,175723.25654127574
1.0,20.971429,0.0,1.0,2.927218,1.0,2.0,0.0,1.0,0.0,0.0,0.276592,1.0,173129.81718550116
1.0,20.345161,0.0,1.0,2.88853,1.0,2.0,0.0,1.0,0.0,0.0,0.196224,1.0,178246.54732734818
1.0,20.519916,1.0,0.0,2.890535,3.90779,2.0,0.0,1.109115,0.0,1.548953,0.555468,0.0,167305.90420999567
0.0,20.406066,1.0,1.0,3.0,3.699594,1.0,0.0,2.825629,0.0,1.699592,0.071028,1.0,180937.5310523736
1.0,21.478496,1.0,1.0,3.0,3.179995,2.0,0.0,1.910378,0.0,0.480614,0.625079,0.0,180114.21853370345
1.0,18.372563,0.0,1.0,2.0,1.075553,1.0,0.0,1.0,0.0,0.127425,1.679442,1.0,159057.8766034287
1.0,19.931667,0.0,0.0,2.530066,3.0,1.0,0.0,1.965237,0.0,2.0,1.0,1.0,179379.51059821493
1.0,22.998709,1.0,1.0,2.241606,3.0,2.0,0.0,1.846626,0.0,2.460238,0.814518,0.0,177205.07899860918
1.0,18.006742,0.0,1.0,1.003566,3.238258,2.0,0.0,1.014634,0.0,0.783676,1.0,1.0,173010.38062283734
1.0,34.799519,1.0,1.0,2.652779,3.804944,2.0,0.0,1.60114,0.0,0.174692,0.096982,0.0,175241.99846484428
0.0,16.496978,0.0,1.0,2.0,1.630846,1.0,0.0,2.975528,0.0,0.548991,0.369134,1.0,174814.31100595408
0.0,18.0,0.0,1.0,2.897899,3.0,1.0,0.0,1.835545,0.0,1.162519,1.0,1.0,161173.09815228323
0.0,17.377131,1.0,1.0,2.483979,3.762778,1.0,0.0,2.0,0.0,2.0,0.930051,0.0,179330.04084522414
1.0,16.611837,0.0,1.0,2.945967,3.0,1.0,0.0,2.953192,0.0,2.830911,1.466667,1.0,129986.84889724606
0.0,17.080493,1.0,1.0,2.0,4.0,1.0,0.0,2.28525,0.0,2.0,1.162801,0.0,176291.8753675068
1.0,22.970655,1.0,1.0,2.478891,3.371832,2.0,0.0,2.004126,0.0,2.0,0.327376,0.0,182398.8574029041
1.0,17.764764,0.0,1.0,2.784464,4.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,156651.58448270382
1.0,19.272573,0.0,1.0,1.005578,4.0,2.0,0.0,1.0,0.0,1.683957,0.704978,1.0,170261.1711997247
1.0,19.0,0.0,0.0,2.938031,2.705445,2.0,0.0,1.333807,1.0,1.877369,0.370973,1.0,177035.89081229534
0.0,17.06713,1.0,1.0,2.842102,3.34175,1.0,0.0,2.0,0.0,2.511157,0.560351,0.0,166486.1413673781
1.0,23.0,1.0,1.0,2.0,3.0,2.0,0.0,2.685842,0.0,0.373186,2.0,0.0,171240.50451920347
1.0,18.0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,1.525597,1.0,174335.79894188026
1.0,19.054008,0.0,1.0,1.889199,2.217651,1.0,0.0,2.013605,0.0,2.075293,1.683261,1.0,163824.49713673056
0.0,18.0,1.0,1.0,3.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,176185.71307902702
0.0,17.491272,1.0,1.0,2.943749,4.0,1.0,0.0,2.0,0.0,2.0,0.128895,0.0,178231.63836260966
0.0,18.0,1.0,1.0,2.33998,3.0,1.0,0.0,2.0,0.0,0.027433,1.884138,1.0,177127.07449555097
1.0,20.172661,0.0,0.0,3.0,2.893778,2.0,0.0,1.0,1.0,0.769726,0.0,1.0,173261.05121463694
1.0,19.220108,0.0,1.0,3.0,1.0,2.0,0.0,1.954889,0.0,0.0,0.907868,1.0,179355.80283661155
0.0,18.0,1.0,1.0,1.950742,3.0,1.0,0.0,1.751723,0.0,0.201136,1.743319,1.0,176195.2125166821
0.0,19.96247,1.0,1.0,2.277436,3.502604,1.0,0.0,2.891713,0.0,1.696294,1.894902,0.0,178240.75926933478
0.0,17.580627,1.0,1.0,2.0,4.0,1.0,0.0,2.369627,0.0,2.0,1.612466,0.0,177710.32739875754
1.0,21.125098,1.0,1.0,2.371338,3.998766,2.0,0.0,2.263466,0.0,2.0,0.844004,0.0,180109.74045910814
1.0,22.033129,1.0,1.0,2.984425,3.0,2.0,0.0,2.044694,0.0,2.008256,1.250871,0.0,177105.11449840566
1.0,20.744839,1.0,1.0,2.977018,3.193671,2.0,0.0,2.482933,0.0,2.0,1.0,0.0,179039.3594560278
1.0,22.547298,1.0,1.0,2.663421,3.0,2.0,0.0,1.04111,0.0,0.794402,1.391948,0.0,174868.56463481544
1.0,21.837996,0.0,0.0,3.0,1.69608,2.0,0.0,2.550307,0.0,1.098862,0.0,0.0,175408.3852942162
1.0,23.035829,0.0,0.0,2.753752,2.812377,2.0,0.0,2.346647,0.0,1.612248,0.0,0.0,168236.8306998358
1.0,21.529439,0.0,0.0,3.0,1.612747,2.0,0.0,2.566629,0.0,1.190465,0.0,0.0,173561.3653702205
1.0,21.287999,0.0,0.0,2.318355,1.082304,2.0,0.0,1.220365,0.0,0.033328,0.0,0.0,175009.54063138485
1.0,23.444286,0.0,0.0,2.594653,1.882158,2.0,0.0,1.916812,0.0,0.417119,0.0,0.0,174969.68435262653
1.0,22.329041,0.0,0.0,2.886157,2.326233,2.0,0.0,2.306821,0.0,1.42237,0.0,0.0,175814.924466602
1.0,18.91505,0.0,1.0,3.0,3.0,1.0,0.0,2.924594,1.0,1.352558,0.220087,1.0,168683.29698259154
1.0,19.0,0.0,1.0,3.0,1.989398,1.0,0.0,2.241607,0.0,0.206025,0.284453,0.0,173198.4104420505
1.0,19.052833,0.0,1.0,3.0,1.735493,1.0,0.0,2.318736,0.0,1.193486,0.74568,0.0,175891.1292546032
1.0,19.59904,0.0,1.0,2.967853,1.0,2.0,0.0,1.131185,0.0,0.0,0.504176,1.0,169957.42123583145
1.0,21.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,181786.70360110802
1.0,19.673262,0.0,0.0,3.0,2.974568,2.0,0.0,1.145761,1.0,0.87967,0.0,1.0,175154.5147932851
1.0,20.244359,0.0,1.0,2.619835,1.0,2.0,0.0,1.198883,0.0,0.0,0.751212,1.0,172569.94086261402
1.0,20.552695,0.0,1.0,3.0,1.0,2.0,0.0,1.185062,0.0,0.0,0.076654,1.0,180969.99055516254
1.0,21.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,181786.70360110802
1.0,21.997683,1.0,1.0,3.0,3.715118,2.0,0.0,1.774576,0.0,0.10297,0.646423,0.0,179061.4881844798
1.0,21.274628,1.0,1.0,3.0,3.489918,2.0,0.0,1.326694,0.0,0.791929,0.128394,0.0,167218.74043998425
1.0,18.909439,0.0,1.0,1.053534,3.378859,1.0,0.0,1.0,0.0,1.853425,0.861809,1.0,166657.9697196228
0.0,22.396504,1.0,1.0,3.0,3.263201,1.0,0.0,2.233274,0.0,1.557737,0.000355,1.0,175785.48880751684
0.0,19.084317,1.0,1.0,3.0,3.994588,1.0,0.0,2.548527,0.0,1.285976,0.267076,1.0,178788.82077283858
0.0,21.084625,1.0,1.0,2.530233,3.24934,1.0,0.0,2.387945,0.0,1.976341,1.672508,0.0,183404.54811946955
0.0,18.068767,1.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,0.854337,1.0,1.0,162694.09622423677
1.0,21.813083,1.0,1.0,2.8813,3.087544,2.0,0.0,1.24818,0.0,1.952427,0.427461,0.0,176324.16731631308
0.0,18.038422,1.0,1.0,2.824559,3.0,1.0,0.0,2.0,0.0,0.533309,1.099764,1.0,179094.73985945928
1.0,18.874591,0.0,1.0,2.762325,1.163666,1.0,0.0,1.30491,0.0,0.25289,1.001405,1.0,177168.8585673703
1.0,19.21164,0.0,1.0,2.070964,1.0,1.0,0.0,1.676975,0.0,0.0,1.718513,1.0,170564.44696319322
1.0,18.988581,0.0,1.0,2.68601,1.0,1.0,0.0,1.310074,0.0,0.0,1.0647,1.0,174169.52771213395
1.0,19.408999,0.0,1.0,2.794197,3.409363,1.0,0.0,1.543021,0.0,2.0,1.0,1.0,178462.24975481755
1.0,19.665881,0.0,0.0,2.720701,3.0,1.0,0.0,2.0,0.0,1.862235,1.0,1.0,174742.5268481559
1.0,19.758286,0.0,0.0,2.880792,3.281391,1.0,0.0,1.960131,0.0,1.513029,1.0,1.0,176697.0618569158
1.0,22.422674,1.0,1.0,2.674431,3.0,2.0,0.0,2.453384,0.0,1.321624,1.990617,0.0,173588.00207156065
0.0,20.242237,1.0,1.0,2.0,3.98525,1.0,0.0,2.654078,0.0,2.113151,2.0,0.0,176897.04097545912
1.0,22.637018,1.0,1.0,2.55996,3.0,2.0,0.0,1.990788,0.0,0.486006,1.561272,0.0,177820.68310288893
1.0,19.007177,0.0,1.0,1.212908,3.207071,1.0,0.0,1.029703,0.0,2.0,1.0,1.0,174548.5650149339
1.0,18.288205,0.0,1.0,1.140615,3.471536,1.0,0.0,1.0,0.0,2.0,1.0,1.0,170282.2363509025
1.0,19.314429,0.0,1.0,2.562409,3.488342,1.0,0.0,1.67062,0.0,2.0,1.0,1.0,177764.34022057665
1.0,27.14823,1.0,1.0,2.004146,3.443456,2.0,0.0,2.020764,0.0,1.078719,1.26729,0.0,179749.1820424509
1.0,25.380557,1.0,1.0,2.690754,3.03779,2.0,0.0,2.212296,0.0,1.616882,0.0,0.0,173290.454221302
1.0,22.867719,1.0,1.0,3.0,3.642802,2.0,0.0,1.995177,0.0,0.118271,0.065515,0.0,184005.2711780821
0.0,17.729923,0.0,1.0,2.051283,2.645858,1.0,0.0,2.35752,0.0,0.291309,0.897942,1.0,170561.7434080397
1.0,16.834813,0.0,1.0,2.19005,3.420618,1.0,0.0,1.356405,0.0,1.351996,0.98468,1.0,164386.85332258357
0.0,17.521754,0.0,1.0,2.21498,2.64155,1.0,0.0,2.121251,0.0,0.998391,0.85882,1.0,168567.32052013915
0.0,18.0,0.0,1.0,2.91548,3.0,1.0,0.0,1.777486,0.0,1.077469,1.0,1.0,161391.94052699194
0.0,18.0,1.0,1.0,2.708965,3.0,1.0,0.0,1.873004,0.0,1.21718,1.0,1.0,163756.30955073104
0.0,18.128249,1.0,1.0,2.853513,3.0,1.0,0.0,2.0,0.0,0.680464,1.258881,1.0,180349.78144856708
0.0,17.405104,1.0,1.0,2.580872,3.887906,1.0,0.0,2.0,0.0,2.0,0.453649,0.0,176836.0040815238
0.0,19.72925,1.0,1.0,2.508835,3.435905,1.0,0.0,2.076933,0.0,2.026668,1.443328,0.0,180956.2675119098
0.0,18.525834,1.0,1.0,2.0,3.747163,1.0,0.0,2.575535,0.0,2.0,1.84383,0.0,181385.59422498668
1.0,18.595614,0.0,1.0,2.896562,2.625475,1.0,0.0,2.839558,1.0,1.949667,1.253311,0.0,164667.00861405942
1.0,16.613108,0.0,1.0,2.911877,3.098399,1.0,0.0,2.196405,0.0,2.328147,1.55011,1.0,141605.74669617417
1.0,16.928791,0.0,1.0,2.910733,3.12544,1.0,0.0,2.204263,0.0,2.407906,1.403037,1.0,154572.34117286062
0.0,17.758315,1.0,1.0,2.966126,3.96981,1.0,0.0,2.0,0.0,2.000088,0.378619,0.0,174179.07656853946
0.0,17.282945,1.0,1.0,2.613249,3.712183,1.0,0.0,2.0,0.0,2.002997,0.174848,0.0,179646.1313765503
0.0,19.993154,1.0,1.0,2.0,4.0,1.0,0.0,2.542415,0.0,2.0,1.807465,0.0,178785.3152140289
1.0,22.935612,1.0,1.0,3.0,3.0,2.0,0.0,2.00357,0.0,1.25955,0.417116,0.0,182731.19278206528
0.0,20.738469,1.0,1.0,2.627031,3.832911,1.0,0.0,2.993448,0.0,2.0,1.425903,0.0,177581.36944505654
1.0,22.99368,1.0,1.0,3.0,3.0,2.0,0.0,2.009796,0.0,2.0,0.071317,0.0,180969.60224702914
1.0,19.317148,0.0,1.0,2.919751,3.576103,1.0,0.0,1.949308,0.0,1.940182,1.0,1.0,165666.66159182796
1.0,16.910997,0.0,1.0,2.494451,3.56544,1.0,0.0,1.491268,0.0,1.951027,0.956204,1.0,163361.95445262594
1.0,19.071027,0.0,1.0,1.69427,3.266644,1.0,0.0,1.095417,0.0,2.0,1.0,1.0,161018.85742701404
1.0,18.019572,0.0,1.0,1.601236,3.433908,1.0,0.0,1.055019,0.0,0.819269,1.030848,1.0,173035.86290660154
1.0,19.735968,0.0,1.0,1.204855,3.531038,1.0,0.0,1.134658,0.0,2.0,1.0,1.0,172960.4064158991
1.0,18.094079,0.0,1.0,1.052699,3.998618,2.0,0.0,1.0,0.0,2.0,1.0,1.0,168358.13868611745
1.0,19.054938,0.0,0.0,2.910345,3.0,2.0,0.0,1.0,1.0,1.461005,0.0,1.0,169149.9484678726
1.0,20.850119,0.0,1.0,2.866383,1.226342,2.0,0.0,1.0,0.0,0.14495,0.0,1.0,180614.14184263189
1.0,19.349258,0.0,1.0,2.913486,1.060796,2.0,0.0,1.596212,0.0,0.108948,0.773087,1.0,180983.2959317197
0.0,17.0,1.0,1.0,2.432886,3.0,1.0,0.0,2.0,0.0,2.697949,1.0,0.0,174292.687969112
0.0,17.203917,1.0,1.0,2.883745,3.595761,1.0,0.0,2.0,0.0,2.077653,0.714701,0.0,173574.15194302046
0.0,17.671064,1.0,1.0,2.707666,3.737914,1.0,0.0,2.026547,0.0,2.009397,0.613971,0.0,172123.77922661492
1.0,21.310907,1.0,1.0,2.919584,3.697831,2.0,0.0,1.147121,0.0,0.993058,0.08922,0.0,168884.5709010222
1.0,21.708354,1.0,1.0,2.969205,3.21043,2.0,0.0,2.765876,0.0,0.611037,1.300692,0.0,172736.0728364267
1.0,22.176922,1.0,1.0,2.486189,3.0,2.0,0.0,1.064378,0.0,2.206055,1.958089,0.0,174568.60275033597
1.0,17.823438,0.0,1.0,1.642241,3.45259,1.0,0.0,1.099231,0.0,0.418875,1.0,1.0,171312.01694826205
1.0,18.0,0.0,1.0,1.567101,3.0,1.0,0.0,1.994139,0.0,0.107981,1.0,1.0,161678.92025823213
1.0,18.281092,0.0,1.0,1.036414,3.205587,1.0,0.0,1.745959,0.0,0.115974,1.0,1.0,173010.38062283734
1.0,18.656912,0.0,1.0,1.649974,1.513835,1.0,0.0,1.549974,0.0,0.227802,1.972926,1.0,166376.12076461624
1.0,19.994543,0.0,1.0,1.118436,3.0,1.0,0.0,1.997744,0.0,2.432443,1.626194,1.0,165360.41268690498
1.0,20.255616,0.0,1.0,2.673638,2.779379,2.0,0.0,1.249074,0.0,0.043412,0.403694,1.0,175324.54734733878
0.0,19.865895,1.0,1.0,2.120185,4.0,1.0,0.0,2.582165,0.0,2.0,1.510609,0.0,178686.537402889
0.0,17.888073,1.0,1.0,3.0,3.732126,1.0,0.0,2.0,0.0,2.000934,0.384662,0.0,176859.77072831747
0.0,18.470562,1.0,1.0,2.34222,3.937099,1.0,0.0,2.311791,0.0,2.013377,1.128355,0.0,170254.85134899715
0.0,17.925497,1.0,1.0,2.86099,4.0,1.0,0.0,2.0,0.0,2.0,0.007872,0.0,179131.21930048373
0.0,17.000752,1.0,1.0,2.559571,3.047959,1.0,0.0,2.0,0.0,2.011646,0.588994,0.0,176033.80487852675
0.0,17.362129,1.0,1.0,2.424977,4.0,1.0,0.0,2.0,0.0,2.0,0.03921,0.0,181494.66151930555
0.0,18.0,1.0,1.0,1.786841,3.0,1.0,0.0,1.546856,0.0,0.512094,1.608265,1.0,173821.93808355427
0.0,18.0,1.0,1.0,1.303878,3.0,1.0,0.0,1.755497,0.0,0.062932,1.672532,1.0,175877.91248883342
0.0,18.0,1.0,1.0,1.889883,3.0,1.0,0.0,1.959531,0.0,0.520407,1.151166,1.0,168416.84600792138
1.0,19.029494,0.0,0.0,2.984004,3.0,2.0,0.0,1.015249,1.0,1.327833,0.0,1.0,178879.57761754456
1.0,19.269079,0.0,0.0,3.0,2.975362,2.0,0.0,1.246822,1.0,0.979701,0.0,1.0,179065.33396098774
1.0,19.946244,0.0,0.0,3.0,3.0,2.0,0.0,2.487919,1.0,1.230441,0.0,1.0,175028.91288439458
1.0,19.639431,0.0,1.0,3.0,1.0,2.0,0.0,1.49681,0.0,0.0,0.513427,1.0,178169.9687180941
1.0,19.0,0.0,1.0,2.749268,1.394539,2.0,0.0,1.322048,0.0,0.463949,0.800993,1.0,179041.1686470717
1.0,19.434709,0.0,1.0,3.0,1.0,2.0,0.0,1.764055,0.0,0.0,0.560887,1.0,180433.0630022941
0.0,18.0,1.0,1.0,1.202075,3.0,1.0,0.0,1.927976,0.0,0.023574,1.747256,1.0,176785.92602395525
0.0,18.381382,1.0,1.0,2.0,3.131032,1.0,0.0,2.072194,0.0,1.487987,2.0,1.0,181263.66275555824
0.0,18.0,1.0,1.0,1.871213,3.0,1.0,0.0,1.283738,0.0,0.684879,1.487223,1.0,166216.57314943575
0.0,26.69858,0.0,1.0,2.341133,1.578521,1.0,0.0,2.0,0.0,2.0,0.554072,0.0,263611.3616008665
0.0,21.125836,0.0,1.0,2.0,1.0,0.0,0.0,2.115967,0.0,0.770536,0.0,1.0,260870.62160811262
0.0,25.191627,0.0,1.0,1.450218,3.985442,1.0,0.0,2.147746,0.0,0.046836,1.0,0.0,260342.503085834
0.0,21.963457,1.0,1.0,2.204914,3.623364,1.0,0.0,1.815293,0.0,0.989316,0.0,1.0,262367.3855045366
0.0,21.0,0.0,1.0,1.206276,3.0,0.0,0.0,2.406541,0.0,0.94984,0.479221,1.0,263243.00110944186
0.0,19.114981,1.0,1.0,2.0,3.0,1.0,0.0,1.015677,0.0,0.0,0.37465,1.0,258392.36699477254
1.0,41.823567,0.0,1.0,2.81646,3.36313,1.0,0.0,2.722063,0.0,3.0,0.26579,1.0,279681.96801526746
0.0,21.142432,1.0,1.0,2.0,3.0,1.0,0.0,1.345298,0.0,1.097905,1.0,1.0,251031.33239525778
0.0,21.962426,1.0,1.0,2.0,3.0,1.0,0.0,1.825629,0.0,0.699592,0.142056,1.0,260637.86269971193
1.0,18.836315,1.0,1.0,2.0,1.73762,1.0,0.0,2.207978,0.0,2.641072,0.707044,2.0,260738.24721960176
0.0,23.572648,1.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.345684,1.415536,1.0,260021.29564490312
1.0,33.700749,1.0,0.0,3.0,1.146052,1.0,0.0,1.074048,0.0,0.679935,0.0,1.0,277115.0620625433
1.0,21.845025,1.0,1.0,1.758394,3.981997,1.0,0.0,2.174248,0.0,0.920476,1.358163,1.0,261631.84548620097
0.0,21.0,0.0,1.0,2.0,1.9154,0.0,0.0,3.0,0.0,1.0,0.0,1.0,264718.6145730587
1.0,35.125401,0.0,1.0,2.0,2.105616,1.0,0.0,1.456581,0.0,0.0,0.9974,1.0,268775.2145121936
1.0,36.769646,1.0,1.0,2.392665,3.0,1.0,0.0,2.951056,0.0,0.0,0.369134,1.0,259470.22268470345
1.0,21.868932,1.0,1.0,2.577427,1.0,1.0,0.0,2.0,0.0,2.287423,0.0,1.0,260823.5011774621
0.0,22.549208,0.0,1.0,2.0,1.0,0.0,0.0,2.803311,0.0,0.245354,0.0,1.0,263725.68924171856
0.0,21.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,266727.63298277697
0.0,21.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,266727.63298277697
1.0,30.958957,1.0,1.0,2.052152,3.0,1.0,0.0,1.972074,0.0,0.228307,0.0,1.0,257856.60698850325
0.0,21.017383,1.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,2.57223,0.0,1.0,257612.75588926408
0.0,19.623574,1.0,1.0,2.954996,3.714833,1.0,0.0,2.430918,0.0,2.545931,0.469735,1.0,259632.29444217987
0.0,19.637947,1.0,1.0,3.0,3.0,1.0,0.0,2.229171,0.0,1.607953,0.628059,1.0,259712.7664395861
0.0,21.413642,1.0,1.0,2.0,3.0,1.0,0.0,2.843777,0.0,2.022315,0.009254,1.0,256644.03971709387
0.0,21.029633,1.0,1.0,2.0,3.691226,0.0,0.0,3.0,0.0,1.228136,0.3352,1.0,262213.54705590574
1.0,22.667596,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,257048.61308306968
0.0,20.0,1.0,1.0,2.555401,3.292386,1.0,0.0,3.0,0.0,2.0,0.315918,1.0,267310.89197596814
1.0,21.81119,1.0,1.0,2.108711,3.0,1.0,0.0,2.746197,0.0,1.910432,0.0,1.0,259380.49609375003
1.0,21.0,1.0,1.0,2.915279,1.104642,1.0,0.0,1.530046,0.0,1.360635,0.0,1.0,253068.76986352823
0.0,18.128206,1.0,1.0,1.570089,3.0,1.0,0.0,2.0,0.0,2.707882,0.0,0.0,253800.2266504883
0.0,21.0,1.0,1.0,2.0,3.0,1.0,0.0,1.636326,0.0,1.0,0.0,1.0,256620.92133053817
1.0,29.08107,1.0,1.0,2.0,3.0,1.0,0.0,1.701835,0.0,1.682271,0.0,1.0,255342.6435181587
0.0,26.358919,1.0,1.0,1.94313,3.559841,1.0,0.0,2.367996,0.0,0.23553,0.879977,1.0,266878.0175543713
0.0,22.717249,1.0,1.0,2.714447,3.0,1.0,0.0,3.0,0.0,1.096818,1.89388,1.0,257068.83239150906
0.0,19.816949,1.0,1.0,2.0,3.0,1.0,0.0,2.292073,0.0,1.067817,0.19668,1.0,260576.08486595942
1.0,24.023972,0.0,1.0,2.903545,3.0,1.0,0.0,1.549931,0.0,0.0,0.273882,1.0,253252.24614336918
1.0,32.593129,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.339232,1.0,245363.00591108244
0.0,23.0,1.0,1.0,3.0,3.654061,1.0,0.0,1.229915,0.0,0.793489,1.597608,1.0,257363.36363996376
1.0,16.941489,0.0,1.0,1.75375,1.296156,1.0,0.0,2.0,1.0,0.110174,1.944675,1.0,228267.38618008303
1.0,16.172992,1.0,1.0,2.543563,1.0,1.0,0.0,2.0,1.0,0.694281,1.056911,1.0,252691.24328601526
1.0,23.71259,0.0,1.0,2.39728,2.656588,1.0,0.0,2.061062,0.0,1.912981,1.887386,1.0,247020.14715821028
1.0,35.194089,1.0,0.0,3.0,2.809716,1.0,0.0,1.591425,0.0,0.178023,0.0,1.0,261355.0837194732
0.0,23.172982,1.0,1.0,2.0,2.77684,1.0,0.0,1.278231,0.0,0.55713,1.0,1.0,256696.87345253193
1.0,37.218161,1.0,1.0,2.37464,3.0,1.0,0.0,2.0,0.0,2.892922,0.480813,1.0,249244.93908432455
0.0,19.076443,0.0,1.0,2.278644,1.0,1.0,0.0,2.628985,0.0,1.0,1.285373,1.0,264935.3185490016
1.0,16.30687,1.0,1.0,1.620845,1.0,1.0,0.0,2.0,1.0,0.926592,1.657098,0.0,257146.61236495752
1.0,18.297229,1.0,1.0,2.0,1.999014,1.0,0.0,2.326165,0.0,0.00705,0.0,0.0,261090.2113404229
1.0,18.610761,0.0,1.0,2.823179,2.644692,1.0,0.0,1.226764,1.0,0.747528,0.008899,1.0,252119.87593410956
1.0,17.451085,1.0,1.0,3.0,2.449723,1.0,0.0,2.0,1.0,0.479592,1.720642,1.0,253906.25
0.0,29.740496,0.0,1.0,3.0,3.0,1.0,0.0,1.174611,0.0,2.0,0.0,0.0,264531.6681689575
1.0,31.539393,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.112489,1.0,268051.61760184565
0.0,18.026457,1.0,1.0,2.0,2.794156,1.0,0.0,2.377362,0.0,0.101236,0.105895,0.0,260591.83602983144
0.0,19.47554,1.0,1.0,2.061952,4.0,1.0,0.0,2.426465,0.0,2.0,0.160138,1.0,255526.04428356004
1.0,19.0,1.0,1.0,2.0,1.146794,1.0,0.0,3.0,0.0,1.809745,1.690102,2.0,256795.57722107437
1.0,18.0,1.0,1.0,2.0,1.131695,1.0,0.0,1.344539,0.0,0.0,1.59257,0.0,252837.95550958609
1.0,18.270434,1.0,1.0,2.838969,3.0,1.0,0.0,2.425927,0.0,1.0,1.453335,2.0,254162.77458650726
1.0,19.816228,0.0,1.0,2.568063,3.0,1.0,0.0,1.817983,1.0,0.0,0.0,1.0,282630.16719957435
0.0,28.39124,0.0,1.0,3.0,3.0,1.0,0.0,1.205633,0.0,2.0,0.0,0.0,266417.37528982153
0.0,26.758516,0.0,1.0,2.652958,2.488189,1.0,0.0,2.0,0.0,2.0,0.096614,0.0,267927.3572973858
0.0,21.033794,0.0,1.0,2.0,1.0,0.0,0.0,2.00876,0.0,0.63119,0.0,1.0,264798.29590203287
0.0,22.429812,0.0,1.0,2.0,1.0,0.0,0.0,2.069184,0.0,0.729898,0.0,1.0,260144.3535093765
0.0,26.650419,0.0,1.0,1.27785,3.999591,1.0,0.0,2.495944,0.0,0.00342,1.0,0.0,259560.56770196778
0.0,21.618246,1.0,1.0,2.0,3.0,1.0,0.0,1.957871,0.0,0.994592,0.117303,1.0,265950.9732943608
1.0,21.012542,1.0,1.0,1.729824,3.612941,0.0,0.0,2.043703,0.0,0.562118,0.426643,1.0,263171.393627703
1.0,21.071195,1.0,1.0,1.452524,3.950553,0.0,0.0,2.109858,0.0,0.508847,1.194633,1.0,263194.6283479474
0.0,19.741202,1.0,1.0,2.0,3.0,1.0,0.0,2.177386,0.0,0.336814,0.004813,1.0,262134.65841655267
0.0,19.21638,1.0,1.0,2.0,3.0,1.0,0.0,2.168651,0.0,0.977998,0.142638,1.0,264069.55615974724
1.0,42.24475,1.0,1.0,3.0,2.951837,1.0,0.0,2.112032,0.0,0.378683,0.0,1.0,241886.78252471177
0.0,22.283082,1.0,1.0,2.0,2.799979,1.0,0.0,1.081333,0.0,0.444347,1.0,1.0,254976.79518825823
0.0,21.086512,1.0,1.0,2.0,3.0,1.0,0.0,1.005727,0.0,0.0,0.798219,1.0,257847.84621937104
0.0,23.451595,1.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.129163,1.983678,1.0,268850.1378138096
0.0,22.740275,1.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,257531.88647418976
0.0,18.900253,1.0,1.0,2.0,2.228113,1.0,0.0,2.045004,0.0,1.293665,0.961806,2.0,260558.3101721643
0.0,23.170309,1.0,1.0,2.303367,3.042774,1.0,0.0,1.277636,0.0,0.944982,0.366126,1.0,258275.498729842
1.0,32.997118,1.0,1.0,2.948425,1.198643,1.0,0.0,1.0,0.0,0.0,0.173796,1.0,267467.5878874038
