Gender,Age,family_history_with_overweight,Frequent consumption of high caloric food,Frequency of consumption of vegetables,Number of main meals,Consumption of food between meals,SMOKE,Consumption of water daily,Calories consumption monitoring,Physical activity frequency,Time using technology devices,Consumption of alcohol,BMI
0.0,18.424941,1.0,1.0,2.0,3.16645,1.0,0.0,2.278578,0.0,1.838881,2.0,1.0,17.604215642803354
0.0,18.0,1.0,1.0,1.757466,3.0,1.0,0.0,1.153559,0.0,0.833976,1.616045,1.0,17.32196664638739
0.0,19.97981,1.0,1.0,2.0,3.494849,1.0,0.0,2.976672,0.0,1.94907,2.0,0.0,17.88956432896845
1.0,21.798856,1.0,1.0,2.979383,3.0,2.0,0.0,2.975887,0.0,0.945093,1.241755,0.0,17.87839303047231
1.0,22.209706,0.0,0.0,3.0,2.99321,2.0,0.0,2.702783,0.0,1.967234,0.0,0.0,17.34024098343433
1.0,23.018443,0.0,0.0,2.204914,2.127797,2.0,0.0,2.120292,0.0,0.995735,0.0,0.0,17.66906966441184
1.0,19.376997,0.0,0.0,3.0,3.0,2.0,0.0,2.949419,1.0,1.295697,0.0,1.0,17.572325654127575
1.0,20.971429,0.0,1.0,2.927218,1.0,2.0,0.0,1.0,0.0,0.0,0.276592,1.0,17.312981718550116
1.0,20.345161,0.0,1.0,2.88853,1.0,2.0,0.0,1.0,0.0,0.0,0.196224,1.0,17.824654732734817
1.0,20.519916,1.0,0.0,2.890535,3.90779,2.0,0.0,1.109115,0.0,1.548953,0.555468,0.0,16.730590420999565
0.0,20.406066,1.0,1.0,3.0,3.699594,1.0,0.0,2.825629,0.0,1.699592,0.071028,1.0,18.093753105237365
1.0,21.478496,1.0,1.0,3.0,3.179995,2.0,0.0,1.910378,0.0,0.480614,0.625079,0.0,18.011421853370344
1.0,18.372563,0.0,1.0,2.0,1.075553,1.0,0.0,1.0,0.0,0.127425,1.679442,1.0,15.905787660342869
1.0,19.931667,0.0,0.0,2.530066,3.0,1.0,0.0,1.965237,0.0,2.0,1.0,1.0,17.93795105982149
1.0,22.998709,1.0,1.0,2.241606,3.0,2.0,0.0,1.846626,0.0,2.460238,0.814518,0.0,17.720507899860916
1.0,18.006742,0.0,1.0,1.003566,3.238258,2.0,0.0,1.014634,0.0,0.783676,1.0,1.0,17.301038062283737
1.0,34.799519,1.0,1.0,2.652779,3.804944,2.0,0.0,1.60114,0.0,0.174692,0.096982,0.0,17.52419984648443
0.0,16.496978,0.0,1.0,2.0,1.630846,1.0,0.0,2.975528,0.0,0.548991,0.369134,1.0,17.481431100595408
0.0,18.0,0.0,1.0,2.897899,3.0,1.0,0.0,1.835545,0.0,1.162519,1.0,1.0,16.11730981522832
0.0,17.377131,1.0,1.0,2.483979,3.762778,1.0,0.0,2.0,0.0,2.0,0.930051,0.0,17.93300408452241
1.0,16.611837,0.0,1.0,2.945967,3.0,1.0,0.0,2.953192,0.0,2.830911,1.466667,1.0,12.998684889724604
0.0,17.080493,1.0,1.0,2.0,4.0,1.0,0.0,2.28525,0.0,2.0,1.162801,0.0,17.629187536750678
1.0,22.970655,1.0,1.0,2.478891,3.371832,2.0,0.0,2.004126,0.0,2.0,0.327376,0.0,18.239885740290408
1.0,17.764764,0.0,1.0,2.784464,4.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,15.665158448270383
1.0,19.272573,0.0,1.0,1.005578,4.0,2.0,0.0,1.0,0.0,1.683957,0.704978,1.0,17.026117119972472
1.0,19.0,0.0,0.0,2.938031,2.705445,2.0,0.0,1.333807,1.0,1.877369,0.370973,1.0,17.703589081229534
0.0,17.06713,1.0,1.0,2.842102,3.34175,1.0,0.0,2.0,0.0,2.511157,0.560351,0.0,16.648614136737812
1.0,23.0,1.0,1.0,2.0,3.0,2.0,0.0,2.685842,0.0,0.373186,2.0,0.0,17.12405045192035
1.0,18.0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,1.525597,1.0,17.433579894188025
1.0,19.054008,0.0,1.0,1.889199,2.217651,1.0,0.0,2.013605,0.0,2.075293,1.683261,1.0,16.382449713673054
0.0,18.0,1.0,1.0,3.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,17.6185713079027
0.0,17.491272,1.0,1.0,2.943749,4.0,1.0,0.0,2.0,0.0,2.0,0.128895,0.0,17.823163836260964
0.0,18.0,1.0,1.0,2.33998,3.0,1.0,0.0,2.0,0.0,0.027433,1.884138,1.0,17.7127074495551
1.0,20.172661,0.0,0.0,3.0,2.893778,2.0,0.0,1.0,1.0,0.769726,0.0,1.0,17.326105121463698
1.0,19.220108,0.0,1.0,3.0,1.0,2.0,0.0,1.954889,0.0,0.0,0.907868,1.0,17.935580283661157
0.0,18.0,1.0,1.0,1.950742,3.0,1.0,0.0,1.751723,0.0,0.201136,1.743319,1.0,17.61952125166821
0.0,19.96247,1.0,1.0,2.277436,3.502604,1.0,0.0,2.891713,0.0,1.696294,1.894902,0.0,17.824075926933478
0.0,17.580627,1.0,1.0,2.0,4.0,1.0,0.0,2.369627,0.0,2.0,1.612466,0.0,17.77103273987575
1.0,21.125098,1.0,1.0,2.371338,3.998766,2.0,0.0,2.263466,0.0,2.0,0.844004,0.0,18.01097404591081
1.0,22.033129,1.0,1.0,2.984425,3.0,2.0,0.0,2.044694,0.0,2.008256,1.250871,0.0,17.71051144984057
1.0,20.744839,1.0,1.0,2.977018,3.193671,2.0,0.0,2.482933,0.0,2.0,1.0,0.0,17.90393594560278
1.0,22.547298,1.0,1.0,2.663421,3.0,2.0,0.0,1.04111,0.0,0.794402,1.391948,0.0,17.486856463481544
1.0,21.837996,0.0,0.0,3.0,1.69608,2.0,0.0,2.550307,0.0,1.098862,0.0,0.0,17.540838529421617
1.0,23.035829,0.0,0.0,2.753752,2.812377,2.0,0.0,2.346647,0.0,1.612248,0.0,0.0,16.82368306998358
1.0,21.529439,0.0,0.0,3.0,1.612747,2.0,0.0,2.566629,0.0,1.190465,0.0,0.0,17.35613653702205
1.0,21.287999,0.0,0.0,2.318355,1.082304,2.0,0.0,1.220365,0.0,0.033328,0.0,0.0,17.50095406313848
1.0,23.444286,0.0,0.0,2.594653,1.882158,2.0,0.0,1.916812,0.0,0.417119,0.0,0.0,17.49696843526265
1.0,22.329041,0.0,0.0,2.886157,2.326233,2.0,0.0,2.306821,0.0,1.42237,0.0,0.0,17.581492446660203
1.0,18.91505,0.0,1.0,3.0,3.0,1.0,0.0,2.924594,1.0,1.352558,0.220087,1.0,16.868329698259153
1.0,19.0,0.0,1.0,3.0,1.989398,1.0,0.0,2.241607,0.0,0.206025,0.284453,0.0,17.31984104420505
1.0,19.052833,0.0,1.0,3.0,1.735493,1.0,0.0,2.318736,0.0,1.193486,0.74568,0.0,17.58911292546032
1.0,19.59904,0.0,1.0,2.967853,1.0,2.0,0.0,1.131185,0.0,0.0,0.504176,1.0,16.99574212358315
1.0,21.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,18.178670360110804
1.0,19.673262,0.0,0.0,3.0,2.974568,2.0,0.0,1.145761,1.0,0.87967,0.0,1.0,17.515451479328508
1.0,20.244359,0.0,1.0,2.619835,1.0,2.0,0.0,1.198883,0.0,0.0,0.751212,1.0,17.2569940862614
1.0,20.552695,0.0,1.0,3.0,1.0,2.0,0.0,1.185062,0.0,0.0,0.076654,1.0,18.096999055516253
1.0,21.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,18.178670360110804
1.0,21.997683,1.0,1.0,3.0,3.715118,2.0,0.0,1.774576,0.0,0.10297,0.646423,0.0,17.906148818447978
1.0,21.274628,1.0,1.0,3.0,3.489918,2.0,0.0,1.326694,0.0,0.791929,0.128394,0.0,16.721874043998426
1.0,18.909439,0.0,1.0,1.053534,3.378859,1.0,0.0,1.0,0.0,1.853425,0.861809,1.0,16.665796971962276
0.0,22.396504,1.0,1.0,3.0,3.263201,1.0,0.0,2.233274,0.0,1.557737,0.000355,1.0,17.578548880751683
0.0,19.084317,1.0,1.0,3.0,3.994588,1.0,0.0,2.548527,0.0,1.285976,0.267076,1.0,17.878882077283855
0.0,21.084625,1.0,1.0,2.530233,3.24934,1.0,0.0,2.387945,0.0,1.976341,1.672508,0.0,18.340454811946948
0.0,18.068767,1.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,0.854337,1.0,1.0,16.269409622423677
1.0,21.813083,1.0,1.0,2.8813,3.087544,2.0,0.0,1.24818,0.0,1.952427,0.427461,0.0,17.632416731631306
0.0,18.038422,1.0,1.0,2.824559,3.0,1.0,0.0,2.0,0.0,0.533309,1.099764,1.0,17.909473985945926
1.0,18.874591,0.0,1.0,2.762325,1.163666,1.0,0.0,1.30491,0.0,0.25289,1.001405,1.0,17.71688585673703
1.0,19.21164,0.0,1.0,2.070964,1.0,1.0,0.0,1.676975,0.0,0.0,1.718513,1.0,17.056444696319325
1.0,18.988581,0.0,1.0,2.68601,1.0,1.0,0.0,1.310074,0.0,0.0,1.0647,1.0,17.416952771213392
1.0,19.408999,0.0,1.0,2.794197,3.409363,1.0,0.0,1.543021,0.0,2.0,1.0,1.0,17.846224975481757
1.0,19.665881,0.0,0.0,2.720701,3.0,1.0,0.0,2.0,0.0,1.862235,1.0,1.0,17.474252684815582
1.0,19.758286,0.0,0.0,2.880792,3.281391,1.0,0.0,1.960131,0.0,1.513029,1.0,1.0,17.669706185691584
1.0,22.422674,1.0,1.0,2.674431,3.0,2.0,0.0,2.453384,0.0,1.321624,1.990617,0.0,17.35880020715607
0.0,20.242237,1.0,1.0,2.0,3.98525,1.0,0.0,2.654078,0.0,2.113151,2.0,0.0,17.689704097545913
1.0,22.637018,1.0,1.0,2.55996,3.0,2.0,0.0,1.990788,0.0,0.486006,1.561272,0.0,17.782068310288892
1.0,19.007177,0.0,1.0,1.212908,3.207071,1.0,0.0,1.029703,0.0,2.0,1.0,1.0,17.454856501493396
1.0,18.288205,0.0,1.0,1.140615,3.471536,1.0,0.0,1.0,0.0,2.0,1.0,1.0,17.02822363509025
1.0,19.314429,0.0,1.0,2.562409,3.488342,1.0,0.0,1.67062,0.0,2.0,1.0,1.0,17.776434022057668
1.0,27.14823,1.0,1.0,2.004146,3.443456,2.0,0.0,2.020764,0.0,1.078719,1.26729,0.0,17.974918204245093
1.0,25.380557,1.0,1.0,2.690754,3.03779,2.0,0.0,2.212296,0.0,1.616882,0.0,0.0,17.3290454221302
1.0,22.867719,1.0,1.0,3.0,3.642802,2.0,0.0,1.995177,0.0,0.118271,0.065515,0.0,18.40052711780821
0.0,17.729923,0.0,1.0,2.051283,2.645858,1.0,0.0,2.35752,0.0,0.291309,0.897942,1.0,17.05617434080397
1.0,16.834813,0.0,1.0,2.19005,3.420618,1.0,0.0,1.356405,0.0,1.351996,0.98468,1.0,16.43868533225836
0.0,17.521754,0.0,1.0,2.21498,2.64155,1.0,0.0,2.121251,0.0,0.998391,0.85882,1.0,16.85673205201391
0.0,18.0,0.0,1.0,2.91548,3.0,1.0,0.0,1.777486,0.0,1.077469,1.0,1.0,16.139194052699192
0.0,18.0,1.0,1.0,2.708965,3.0,1.0,0.0,1.873004,0.0,1.21718,1.0,1.0,16.375630955073106
0.0,18.128249,1.0,1.0,2.853513,3.0,1.0,0.0,2.0,0.0,0.680464,1.258881,1.0,18.034978144856712
0.0,17.405104,1.0,1.0,2.580872,3.887906,1.0,0.0,2.0,0.0,2.0,0.453649,0.0,17.683600408152383
0.0,19.72925,1.0,1.0,2.508835,3.435905,1.0,0.0,2.076933,0.0,2.026668,1.443328,0.0,18.095626751190977
0.0,18.525834,1.0,1.0,2.0,3.747163,1.0,0.0,2.575535,0.0,2.0,1.84383,0.0,18.13855942249867
1.0,18.595614,0.0,1.0,2.896562,2.625475,1.0,0.0,2.839558,1.0,1.949667,1.253311,0.0,16.466700861405943
1.0,16.613108,0.0,1.0,2.911877,3.098399,1.0,0.0,2.196405,0.0,2.328147,1.55011,1.0,14.160574669617416
1.0,16.928791,0.0,1.0,2.910733,3.12544,1.0,0.0,2.204263,0.0,2.407906,1.403037,1.0,15.457234117286061
0.0,17.758315,1.0,1.0,2.966126,3.96981,1.0,0.0,2.0,0.0,2.000088,0.378619,0.0,17.41790765685395
0.0,17.282945,1.0,1.0,2.613249,3.712183,1.0,0.0,2.0,0.0,2.002997,0.174848,0.0,17.96461313765503
0.0,19.993154,1.0,1.0,2.0,4.0,1.0,0.0,2.542415,0.0,2.0,1.807465,0.0,17.87853152140289
1.0,22.935612,1.0,1.0,3.0,3.0,2.0,0.0,2.00357,0.0,1.25955,0.417116,0.0,18.273119278206526
0.0,20.738469,1.0,1.0,2.627031,3.832911,1.0,0.0,2.993448,0.0,2.0,1.425903,0.0,17.758136944505654
1.0,22.99368,1.0,1.0,3.0,3.0,2.0,0.0,2.009796,0.0,2.0,0.071317,0.0,18.09696022470291
1.0,19.317148,0.0,1.0,2.919751,3.576103,1.0,0.0,1.949308,0.0,1.940182,1.0,1.0,16.566666159182795
1.0,16.910997,0.0,1.0,2.494451,3.56544,1.0,0.0,1.491268,0.0,1.951027,0.956204,1.0,16.336195445262593
1.0,19.071027,0.0,1.0,1.69427,3.266644,1.0,0.0,1.095417,0.0,2.0,1.0,1.0,16.101885742701402
1.0,18.019572,0.0,1.0,1.601236,3.433908,1.0,0.0,1.055019,0.0,0.819269,1.030848,1.0,17.303586290660153
1.0,19.735968,0.0,1.0,1.204855,3.531038,1.0,0.0,1.134658,0.0,2.0,1.0,1.0,17.29604064158991
1.0,18.094079,0.0,1.0,1.052699,3.998618,2.0,0.0,1.0,0.0,2.0,1.0,1.0,16.835813868611744
1.0,19.054938,0.0,0.0,2.910345,3.0,2.0,0.0,1.0,1.0,1.461005,0.0,1.0,16.914994846787263
1.0,20.850119,0.0,1.0,2.866383,1.226342,2.0,0.0,1.0,0.0,0.14495,0.0,1.0,18.061414184263192
1.0,19.349258,0.0,1.0,2.913486,1.060796,2.0,0.0,1.596212,0.0,0.108948,0.773087,1.0,18.09832959317197
0.0,17.0,1.0,1.0,2.432886,3.0,1.0,0.0,2.0,0.0,2.697949,1.0,0.0,17.4292687969112
0.0,17.203917,1.0,1.0,2.883745,3.595761,1.0,0.0,2.0,0.0,2.077653,0.714701,0.0,17.357415194302046
0.0,17.671064,1.0,1.0,2.707666,3.737914,1.0,0.0,2.026547,0.0,2.009397,0.613971,0.0,17.212377922661492
1.0,21.310907,1.0,1.0,2.919584,3.697831,2.0,0.0,1.147121,0.0,0.993058,0.08922,0.0,16.88845709010222
1.0,21.708354,1.0,1.0,2.969205,3.21043,2.0,0.0,2.765876,0.0,0.611037,1.300692,0.0,17.273607283642665
1.0,22.176922,1.0,1.0,2.486189,3.0,2.0,0.0,1.064378,0.0,2.206055,1.958089,0.0,17.456860275033595
1.0,17.823438,0.0,1.0,1.642241,3.45259,1.0,0.0,1.099231,0.0,0.418875,1.0,1.0,17.13120169482621
1.0,18.0,0.0,1.0,1.567101,3.0,1.0,0.0,1.994139,0.0,0.107981,1.0,1.0,16.167892025823217
1.0,18.281092,0.0,1.0,1.036414,3.205587,1.0,0.0,1.745959,0.0,0.115974,1.0,1.0,17.301038062283737
1.0,18.656912,0.0,1.0,1.649974,1.513835,1.0,0.0,1.549974,0.0,0.227802,1.972926,1.0,16.637612076461625
1.0,19.994543,0.0,1.0,1.118436,3.0,1.0,0.0,1.997744,0.0,2.432443,1.626194,1.0,16.536041268690497
1.0,20.255616,0.0,1.0,2.673638,2.779379,2.0,0.0,1.249074,0.0,0.043412,0.403694,1.0,17.532454734733875
0.0,19.865895,1.0,1.0,2.120185,4.0,1.0,0.0,2.582165,0.0,2.0,1.510609,0.0,17.8686537402889
0.0,17.888073,1.0,1.0,3.0,3.732126,1.0,0.0,2.0,0.0,2.000934,0.384662,0.0,17.685977072831747
0.0,18.470562,1.0,1.0,2.34222,3.937099,1.0,0.0,2.311791,0.0,2.013377,1.128355,0.0,17.025485134899714
0.0,17.925497,1.0,1.0,2.86099,4.0,1.0,0.0,2.0,0.0,2.0,0.007872,0.0,17.913121930048373
0.0,17.000752,1.0,1.0,2.559571,3.047959,1.0,0.0,2.0,0.0,2.011646,0.588994,0.0,17.603380487852682
0.0,17.362129,1.0,1.0,2.424977,4.0,1.0,0.0,2.0,0.0,2.0,0.03921,0.0,18.149466151930554
0.0,18.0,1.0,1.0,1.786841,3.0,1.0,0.0,1.546856,0.0,0.512094,1.608265,1.0,17.38219380835543
0.0,18.0,1.0,1.0,1.303878,3.0,1.0,0.0,1.755497,0.0,0.062932,1.672532,1.0,17.58779124888334
0.0,18.0,1.0,1.0,1.889883,3.0,1.0,0.0,1.959531,0.0,0.520407,1.151166,1.0,16.841684600792135
1.0,19.029494,0.0,0.0,2.984004,3.0,2.0,0.0,1.015249,1.0,1.327833,0.0,1.0,17.887957761754453
1.0,19.269079,0.0,0.0,3.0,2.975362,2.0,0.0,1.246822,1.0,0.979701,0.0,1.0,17.906533396098776
1.0,19.946244,0.0,0.0,3.0,3.0,2.0,0.0,2.487919,1.0,1.230441,0.0,1.0,17.50289128843946
1.0,19.639431,0.0,1.0,3.0,1.0,2.0,0.0,1.49681,0.0,0.0,0.513427,1.0,17.816996871809412
1.0,19.0,0.0,1.0,2.749268,1.394539,2.0,0.0,1.322048,0.0,0.463949,0.800993,1.0,17.90411686470717
1.0,19.434709,0.0,1.0,3.0,1.0,2.0,0.0,1.764055,0.0,0.0,0.560887,1.0,18.04330630022941
0.0,18.0,1.0,1.0,1.202075,3.0,1.0,0.0,1.927976,0.0,0.023574,1.747256,1.0,17.678592602395533
0.0,18.381382,1.0,1.0,2.0,3.131032,1.0,0.0,2.072194,0.0,1.487987,2.0,1.0,18.126366275555824
0.0,18.0,1.0,1.0,1.871213,3.0,1.0,0.0,1.283738,0.0,0.684879,1.487223,1.0,16.621657314943572
0.0,26.69858,0.0,1.0,2.341133,1.578521,1.0,0.0,2.0,0.0,2.0,0.554072,0.0,26.361136160086645
0.0,21.125836,0.0,1.0,2.0,1.0,0.0,0.0,2.115967,0.0,0.770536,0.0,1.0,26.087062160811257
0.0,25.191627,0.0,1.0,1.450218,3.985442,1.0,0.0,2.147746,0.0,0.046836,1.0,0.0,26.0342503085834
0.0,21.963457,1.0,1.0,2.204914,3.623364,1.0,0.0,1.815293,0.0,0.989316,0.0,1.0,26.236738550453666
0.0,21.0,0.0,1.0,1.206276,3.0,0.0,0.0,2.406541,0.0,0.94984,0.479221,1.0,26.32430011094419
0.0,19.114981,1.0,1.0,2.0,3.0,1.0,0.0,1.015677,0.0,0.0,0.37465,1.0,25.839236699477247
1.0,41.823567,0.0,1.0,2.81646,3.36313,1.0,0.0,2.722063,0.0,3.0,0.26579,1.0,27.96819680152675
0.0,21.142432,1.0,1.0,2.0,3.0,1.0,0.0,1.345298,0.0,1.097905,1.0,1.0,25.10313323952578
0.0,21.962426,1.0,1.0,2.0,3.0,1.0,0.0,1.825629,0.0,0.699592,0.142056,1.0,26.063786269971196
1.0,18.836315,1.0,1.0,2.0,1.73762,1.0,0.0,2.207978,0.0,2.641072,0.707044,2.0,26.07382472196018
0.0,23.572648,1.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.345684,1.415536,1.0,26.002129564490307
1.0,33.700749,1.0,0.0,3.0,1.146052,1.0,0.0,1.074048,0.0,0.679935,0.0,1.0,27.71150620625433
1.0,21.845025,1.0,1.0,1.758394,3.981997,1.0,0.0,2.174248,0.0,0.920476,1.358163,1.0,26.163184548620098
0.0,21.0,0.0,1.0,2.0,1.9154,0.0,0.0,3.0,0.0,1.0,0.0,1.0,26.471861457305877
1.0,35.125401,0.0,1.0,2.0,2.105616,1.0,0.0,1.456581,0.0,0.0,0.9974,1.0,26.87752145121935
1.0,36.769646,1.0,1.0,2.392665,3.0,1.0,0.0,2.951056,0.0,0.0,0.369134,1.0,25.94702226847034
1.0,21.868932,1.0,1.0,2.577427,1.0,1.0,0.0,2.0,0.0,2.287423,0.0,1.0,26.08235011774621
0.0,22.549208,0.0,1.0,2.0,1.0,0.0,0.0,2.803311,0.0,0.245354,0.0,1.0,26.372568924171855
0.0,21.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,26.672763298277697
0.0,21.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,26.672763298277697
1.0,30.958957,1.0,1.0,2.052152,3.0,1.0,0.0,1.972074,0.0,0.228307,0.0,1.0,25.78566069885033
0.0,21.017383,1.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,2.57223,0.0,1.0,25.761275588926406
0.0,19.623574,1.0,1.0,2.954996,3.714833,1.0,0.0,2.430918,0.0,2.545931,0.469735,1.0,25.963229444217983
0.0,19.637947,1.0,1.0,3.0,3.0,1.0,0.0,2.229171,0.0,1.607953,0.628059,1.0,25.97127664395861
0.0,21.413642,1.0,1.0,2.0,3.0,1.0,0.0,2.843777,0.0,2.022315,0.009254,1.0,25.664403971709387
0.0,21.029633,1.0,1.0,2.0,3.691226,0.0,0.0,3.0,0.0,1.228136,0.3352,1.0,26.221354705590574
1.0,22.667596,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,25.704861308306967
0.0,20.0,1.0,1.0,2.555401,3.292386,1.0,0.0,3.0,0.0,2.0,0.315918,1.0,26.731089197596813
1.0,21.81119,1.0,1.0,2.108711,3.0,1.0,0.0,2.746197,0.0,1.910432,0.0,1.0,25.938049609374996
1.0,21.0,1.0,1.0,2.915279,1.104642,1.0,0.0,1.530046,0.0,1.360635,0.0,1.0,25.306876986352822
0.0,18.128206,1.0,1.0,1.570089,3.0,1.0,0.0,2.0,0.0,2.707882,0.0,0.0,25.380022665048838
0.0,21.0,1.0,1.0,2.0,3.0,1.0,0.0,1.636326,0.0,1.0,0.0,1.0,25.66209213305381
1.0,29.08107,1.0,1.0,2.0,3.0,1.0,0.0,1.701835,0.0,1.682271,0.0,1.0,25.534264351815867
0.0,26.358919,1.0,1.0,1.94313,3.559841,1.0,0.0,2.367996,0.0,0.23553,0.879977,1.0,26.687801755437132
0.0,22.717249,1.0,1.0,2.714447,3.0,1.0,0.0,3.0,0.0,1.096818,1.89388,1.0,25.706883239150905
0.0,19.816949,1.0,1.0,2.0,3.0,1.0,0.0,2.292073,0.0,1.067817,0.19668,1.0,26.05760848659594
1.0,24.023972,0.0,1.0,2.903545,3.0,1.0,0.0,1.549931,0.0,0.0,0.273882,1.0,25.32522461433692
1.0,32.593129,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.339232,1.0,24.536300591108244
0.0,23.0,1.0,1.0,3.0,3.654061,1.0,0.0,1.229915,0.0,0.793489,1.597608,1.0,25.73633636399637
1.0,16.941489,0.0,1.0,1.75375,1.296156,1.0,0.0,2.0,1.0,0.110174,1.944675,1.0,22.826738618008303
1.0,16.172992,1.0,1.0,2.543563,1.0,1.0,0.0,2.0,1.0,0.694281,1.056911,1.0,25.269124328601528
1.0,23.71259,0.0,1.0,2.39728,2.656588,1.0,0.0,2.061062,0.0,1.912981,1.887386,1.0,24.702014715821026
1.0,35.194089,1.0,0.0,3.0,2.809716,1.0,0.0,1.591425,0.0,0.178023,0.0,1.0,26.13550837194731
0.0,23.172982,1.0,1.0,2.0,2.77684,1.0,0.0,1.278231,0.0,0.55713,1.0,1.0,25.66968734525319
1.0,37.218161,1.0,1.0,2.37464,3.0,1.0,0.0,2.0,0.0,2.892922,0.480813,1.0,24.924493908432453
0.0,19.076443,0.0,1.0,2.278644,1.0,1.0,0.0,2.628985,0.0,1.0,1.285373,1.0,26.493531854900162
1.0,16.30687,1.0,1.0,1.620845,1.0,1.0,0.0,2.0,1.0,0.926592,1.657098,0.0,25.71466123649575
1.0,18.297229,1.0,1.0,2.0,1.999014,1.0,0.0,2.326165,0.0,0.00705,0.0,0.0,26.109021134042287
1.0,18.610761,0.0,1.0,2.823179,2.644692,1.0,0.0,1.226764,1.0,0.747528,0.008899,1.0,25.211987593410957
1.0,17.451085,1.0,1.0,3.0,2.449723,1.0,0.0,2.0,1.0,0.479592,1.720642,1.0,25.390624999999996
0.0,29.740496,0.0,1.0,3.0,3.0,1.0,0.0,1.174611,0.0,2.0,0.0,0.0,26.453166816895745
1.0,31.539393,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.112489,1.0,26.805161760184564
0.0,18.026457,1.0,1.0,2.0,2.794156,1.0,0.0,2.377362,0.0,0.101236,0.105895,0.0,26.05918360298315
0.0,19.47554,1.0,1.0,2.061952,4.0,1.0,0.0,2.426465,0.0,2.0,0.160138,1.0,25.552604428356002
1.0,19.0,1.0,1.0,2.0,1.146794,1.0,0.0,3.0,0.0,1.809745,1.690102,2.0,25.67955772210744
1.0,18.0,1.0,1.0,2.0,1.131695,1.0,0.0,1.344539,0.0,0.0,1.59257,0.0,25.28379555095861
1.0,18.270434,1.0,1.0,2.838969,3.0,1.0,0.0,2.425927,0.0,1.0,1.453335,2.0,25.416277458650733
1.0,19.816228,0.0,1.0,2.568063,3.0,1.0,0.0,1.817983,1.0,0.0,0.0,1.0,28.263016719957434
0.0,28.39124,0.0,1.0,3.0,3.0,1.0,0.0,1.205633,0.0,2.0,0.0,0.0,26.64173752898216
0.0,26.758516,0.0,1.0,2.652958,2.488189,1.0,0.0,2.0,0.0,2.0,0.096614,0.0,26.792735729738585
0.0,21.033794,0.0,1.0,2.0,1.0,0.0,0.0,2.00876,0.0,0.63119,0.0,1.0,26.479829590203295
0.0,22.429812,0.0,1.0,2.0,1.0,0.0,0.0,2.069184,0.0,0.729898,0.0,1.0,26.014435350937646
0.0,26.650419,0.0,1.0,1.27785,3.999591,1.0,0.0,2.495944,0.0,0.00342,1.0,0.0,25.95605677019678
0.0,21.618246,1.0,1.0,2.0,3.0,1.0,0.0,1.957871,0.0,0.994592,0.117303,1.0,26.595097329436076
1.0,21.012542,1.0,1.0,1.729824,3.612941,0.0,0.0,2.043703,0.0,0.562118,0.426643,1.0,26.317139362770305
1.0,21.071195,1.0,1.0,1.452524,3.950553,0.0,0.0,2.109858,0.0,0.508847,1.194633,1.0,26.319462834794745
0.0,19.741202,1.0,1.0,2.0,3.0,1.0,0.0,2.177386,0.0,0.336814,0.004813,1.0,26.213465841655264
0.0,19.21638,1.0,1.0,2.0,3.0,1.0,0.0,2.168651,0.0,0.977998,0.142638,1.0,26.40695561597472
1.0,42.24475,1.0,1.0,3.0,2.951837,1.0,0.0,2.112032,0.0,0.378683,0.0,1.0,24.188678252471178
0.0,22.283082,1.0,1.0,2.0,2.799979,1.0,0.0,1.081333,0.0,0.444347,1.0,1.0,25.497679518825827
0.0,21.086512,1.0,1.0,2.0,3.0,1.0,0.0,1.005727,0.0,0.0,0.798219,1.0,25.784784621937103
0.0,23.451595,1.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.129163,1.983678,1.0,26.885013781380962
0.0,22.740275,1.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,25.753188647418973
0.0,18.900253,1.0,1.0,2.0,2.228113,1.0,0.0,2.045004,0.0,1.293665,0.961806,2.0,26.05583101721643
0.0,23.170309,1.0,1.0,2.303367,3.042774,1.0,0.0,1.277636,0.0,0.944982,0.366126,1.0,25.82754987298419
1.0,32.997118,1.0,1.0,2.948425,1.198643,1.0,0.0,1.0,0.0,0.0,0.173796,1.0,26.746758788740376
1.0,32.501143,1.0,1.0,2.291846,1.555557,1.0,0.0,1.0,0.0,0.0,0.388271,1.0,26.68645994181491
1.0,21.938831,1.0,1.0,1.906194,3.987707,1.0,0.0,2.597746,0.0,1.922234,1.376124,1.0,26.16998016914111
